id_transaction,code_postal,arrondissement,date_transaction,prix,surface_habitable,prix_m2,cluster,anomalie,residu,latitude,longitude
11488187,75016,16,2020-10-21,57000.0,200,285.0,3,Sous-cote,-2026989.1048173998,48.8583874978203,2.28520010328452
11515191,75014,14,2020-10-21,800050.0,33,24243.939393939392,0,Surcote,501455.5750160821,48.8293256497918,2.32954300321554
11481480,75016,16,2020-10-22,35000.0,110,318.1818181818182,3,Sous-cote,-1166372.7729041101,48.8672227026833,2.28078476940713
11510096,75010,10,2020-10-22,1700000.0,91,18681.31868131868,1,Surcote,822203.3793994188,48.8749707527423,2.34888944481873
11517316,75005,5,2020-10-22,1489000.0,94,15840.425531914894,1,Surcote,513075.5942796853,48.8422353056713,2.33899710127637
11479671,75001,1,2020-10-23,1447850.0,60,24130.833333333332,1,Surcote,801190.9251978879,48.8628736864386,2.34004411560743
11490918,75011,11,2020-10-23,100000.0,95,1052.6315789473683,1,Sous-cote,-822710.1845262649,48.8597643942125,2.36791634224322
11494935,75013,13,2020-10-23,1700000.0,50,34000.0,0,Surcote,1241213.3447886724,48.8270728088673,2.35191770829743
11502043,75012,12,2020-10-23,1320405.0,72,18338.958333333332,1,Surcote,649383.1608552802,48.8369069999616,2.38361988945449
11509725,75009,9,2020-10-23,1100000.0,20,55000.0,0,Surcote,859067.816710551,48.8705339177616,2.32658348179661
11498118,75015,15,2020-10-23,650000.0,15,43333.333333333336,0,Surcote,509089.398980734,48.8474818863905,2.30003185709261
11494837,75014,14,2020-10-23,10000.0,200,50.0,3,Sous-cote,-1881097.0291804327,48.8367315434415,2.33779001094421
11513346,75012,12,2020-10-26,1125250.0,67,16794.776119402984,1,Surcote,502133.3131309524,48.8467407679002,2.38953595811485
11492017,75005,5,2020-10-26,1482885.0,75,19771.8,1,Surcote,689000.1729272394,48.8406181198765,2.34048780894127
11491892,75020,20,2020-10-27,10752.5,58,185.38793103448276,1,Sous-cote,-505997.3277008413,48.8731552788813,2.3908836028653
11493656,75006,6,2020-10-27,38000.0,92,413.04347826086956,3,Sous-cote,-974133.975558203,48.8561696746351,2.33279442081449
11485033,75001,1,2020-10-28,1385000.0,35,39571.42857142857,0,Surcote,968582.3289888736,48.8591921132535,2.34697888939493
11485233,75003,3,2020-10-28,1391600.0,85,16371.764705882353,1,Surcote,546567.5527934544,48.8565272490505,2.3653677661112
11499537,75017,17,2020-10-28,86000.0,60,1433.3333333333333,0,Sous-cote,-537347.6813622119,48.8775219727431,2.2925428397895
11516341,75013,13,2020-10-28,240000.0,120,2000.0,1,Sous-cote,-880174.4294833625,48.825355987352,2.35074954019696
11481711,75016,16,2020-10-29,53000.0,75,706.6666666666666,3,Sous-cote,-792713.1160232148,48.8561695498908,2.2667588291496
11488175,75006,6,2020-10-29,2729240.0,127,21490.07874015748,3,Surcote,1341122.776609711,48.852637091455,2.33428634348678
11505087,75008,8,2020-10-29,20000.0,130,153.84615384615384,3,Sous-cote,-1439263.0777530356,48.8819452163273,2.32520879331022
11505077,75008,8,2020-10-29,6000.0,85,70.58823529411765,2,Sous-cote,-990753.8829569807,48.87723605136,2.29849202210596
11500279,75007,7,2020-10-30,8000.0,183,43.71584699453552,3,Sous-cote,-2021775.8049782128,48.8597025555333,2.32473006717417
11517137,75005,5,2020-10-30,1400000.0,84,16666.666666666668,1,Surcote,499562.3078798391,48.8479591992688,2.34157320241465
11516508,75018,18,2020-10-30,1770000.0,82,21585.365853658535,1,Surcote,1017240.5211580559,48.8961442994506,2.32937604907557
11492734,75018,18,2020-10-30,1829000.0,90,20322.222222222223,1,Surcote,979268.6865657901,48.8895296565953,2.32741695201746
11494957,75013,13,2020-11-02,2000000.0,31,64516.12903225807,0,Surcote,1743576.5143874171,48.8324989268732,2.35924659110793
11506927,75007,7,2020-11-02,2550000.0,120,21250.0,3,Surcote,1164476.295597637,48.8551877010276,2.3181540212528
11485459,75009,9,2020-11-02,9000.0,47,191.48936170212767,0,Sous-cote,-510943.59652926895,48.8770367422913,2.33973188612005
11482269,75001,1,2020-11-02,1035000.0,50,20700.0,0,Surcote,495190.4631130474,48.8568359045608,2.34159888010159
11493916,75011,11,2020-11-03,50000.0,88,568.1818181818181,1,Sous-cote,-805642.9713403238,48.8568897551333,2.38722564149111
11480933,75018,18,2020-11-03,740000.0,31,23870.967741935485,0,Surcote,486912.3077337271,48.8842585971648,2.35041017200592
11506385,75018,18,2020-11-03,2567110.0,145,17704.206896551725,1,Surcote,1190422.0115333966,48.8909430991784,2.33776669386179
11512036,75014,14,2020-11-03,1400000.0,37,37837.83783783784,0,Surcote,1042757.8622443541,48.8392589018937,2.33211136916282
11512598,75012,12,2020-11-04,2150000.0,47,45744.68085106383,0,Surcote,1709219.5646462657,48.8483636066474,2.39228114044017
11505205,75009,9,2020-11-04,1700000.0,45,37777.77777777778,0,Surcote,1199218.4643809998,48.8771681871096,2.33319116371978
11492587,75005,5,2020-11-04,1240000.0,60,20666.666666666668,1,Surcote,610154.2207054461,48.8420239180608,2.33831692651124
11480346,75017,17,2020-11-04,5000.0,50,100.0,0,Sous-cote,-522537.3768108676,48.8826123978978,2.29664068808663
11507339,75012,12,2020-11-05,1290000.0,73,17671.23287671233,1,Surcote,609397.1304001457,48.8462732128816,2.40013209798463
11493162,75006,6,2020-11-05,2596154.0,135,19230.77037037037,3,Surcote,1172035.7148710163,48.8516480309931,2.3291375004939
11511212,75002,2,2020-11-05,1473000.0,90,16366.666666666666,1,Surcote,553247.6693342209,48.8703265205778,2.34680620316307
11482423,75006,6,2020-11-05,100750.0,119,846.6386554621848,3,Sous-cote,-1190395.388798023,48.8428308999591,2.33801467864573
11490385,75011,11,2020-11-05,9000.0,54,166.66666666666666,1,Sous-cote,-500564.34491456294,48.8556357559873,2.38436036165688
11488763,75007,7,2020-11-05,2650000.0,114,23245.614035087718,3,Surcote,1321962.4783284438,48.8562755547298,2.33061798699375
11510066,75013,13,2020-11-05,115000.0,160,718.75,3,Sous-cote,-1410494.11441637,48.8352235164888,2.34525452640941
11501750,75016,16,2020-11-06,1392400.0,60,23206.666666666668,2,Surcote,660794.392265236,48.8593991864338,2.2846714345568
11490623,75010,10,2020-11-09,904435.0,38,23800.92105263158,0,Surcote,545472.2268853588,48.8820271903697,2.35062716679697
11506066,75004,4,2020-11-09,2552050.0,100,25520.5,1,Surcote,1564831.0876338733,48.8511309587317,2.35979816991264
11485222,75014,14,2020-11-10,3811.0,100,38.11,1,Sous-cote,-947751.6988417399,48.8230846221346,2.34068746235677
11501106,75010,10,2020-11-12,1680000.0,80,21000.0,1,Surcote,907594.7144058975,48.8746703987224,2.35525516779371
11501562,75007,7,2020-11-12,1805000.0,80,22562.5,2,Surcote,793433.1562156393,48.8528515538087,2.29907032014392
11490860,75009,9,2020-11-12,4000.0,60,66.66666666666667,1,Sous-cote,-631212.6348586413,48.8828285990709,2.34524997332021
11506379,75001,1,2020-11-13,247000.0,85,2905.8823529411766,1,Sous-cote,-618861.2452292824,48.860675605146,2.3455873176642
11505521,75013,13,2020-11-13,2855850.0,153,18665.686274509804,1,Surcote,1399177.974546011,48.8274775712619,2.34926354836819
11503680,75015,15,2020-11-13,1697000.0,107,15859.81308411215,1,Surcote,643271.772793361,48.846770878841,2.30462162910363
11504908,75010,10,2020-11-13,1050000.0,23,45652.17391304348,0,Surcote,834752.6837123751,48.8810873880433,2.36483651485255
11491970,75012,12,2020-11-13,204400.0,77,2654.5454545454545,1,Sous-cote,-514526.99142039195,48.8492548275475,2.38021284877913
11491560,75005,5,2020-11-16,1500000.0,84,17857.14285714286,1,Surcote,619885.8988310294,48.8445711005777,2.34561436114064
11513106,75015,15,2020-11-16,1360000.0,76,17894.736842105263,1,Surcote,623607.3078537188,48.855144812825,2.29348961763716
11499489,75017,17,2020-11-16,150000.0,90,1666.6666666666667,1,Sous-cote,-751494.2374288696,48.8876546639056,2.31053567592563
11498328,75002,2,2020-11-16,1185600.0,70,16937.14285714286,1,Surcote,498115.4603392903,48.8648327480126,2.34919791522032
11508131,75015,15,2020-11-17,40000.0,103,388.3495145631068,1,Sous-cote,-975404.1053861012,48.843647099938,2.27993593348046
11492875,75006,6,2020-11-17,2230000.0,90,24777.777777777777,2,Surcote,1227743.7277646905,48.8436258620506,2.326494283407
11482454,75017,17,2020-11-17,50000.0,105,476.1904761904762,1,Sous-cote,-1015533.2852070762,48.8842510532415,2.30017143296952
11509427,75016,16,2020-11-17,2200000.0,9,244444.44444444444,2,Surcote,2017997.718330663,48.865889436562,2.29277919516502
11481727,75014,14,2020-11-17,1032744.0,35,29506.97142857143,0,Surcote,694663.923154623,48.8322224114057,2.3209912469871
11494961,75007,7,2020-11-18,1355150.0,59,22968.64406779661,2,Surcote,565108.3867246527,48.8490248012008,2.32046370079806
11481667,75011,11,2020-11-18,4000.0,52,76.92307692307692,1,Sous-cote,-506725.87495548447,48.8668790521604,2.37248660912935
11487424,75020,20,2020-11-19,297000.0,103,2883.4951456310678,1,Sous-cote,-671219.7891330807,48.8685637570692,2.39514193187551
11486984,75003,3,2020-11-19,50000.0,68,735.2941176470588,1,Sous-cote,-652478.5204204505,48.8614681012669,2.36293948197009
11480790,75019,19,2020-11-20,205100.0,120,1709.1666666666667,1,Sous-cote,-941181.1850625991,48.8766332115773,2.39899180224029
11514361,75016,16,2020-11-20,103350.0,189,546.8253968253969,3,Sous-cote,-1875247.769810921,48.8624033768368,2.28313530264103
11515983,75018,18,2020-11-20,939120.0,48,19565.0,0,Surcote,502831.1990452514,48.8885524175747,2.33253303452877
11511650,75013,13,2020-11-24,1409000.0,90,15655.555555555555,1,Surcote,555932.89321948,48.8368907987112,2.34748294628679
11487570,75011,11,2020-11-25,163710.0,151,1084.1721854304635,1,Sous-cote,-1275214.2990626027,48.853417334963,2.38089792035772
11515350,75003,3,2020-11-25,60000.0,56,1071.4285714285713,0,Sous-cote,-536790.5125462126,48.8668850625985,2.36149668793431
11514138,75004,4,2020-11-25,2000000.0,55,36363.63636363636,1,Surcote,1423603.8671637324,48.8588797502688,2.35388954681128
11495800,75010,10,2020-11-25,80000.0,75,1066.6666666666667,1,Sous-cote,-624176.54236724,48.8708444957492,2.34861041721764
11486372,75015,15,2020-11-25,1400000.0,72,19444.444444444445,1,Surcote,681607.838723066,48.8396539409713,2.31434438405242
11500544,75011,11,2020-11-26,84600.0,84,1007.1428571428571,1,Sous-cote,-732718.8495197862,48.8606163562771,2.37134181230382
11495517,75016,16,2020-11-26,5000.0,53,94.33962264150944,2,Sous-cote,-639214.8035976326,48.8663595994754,2.28225299946429
11509408,75006,6,2020-11-26,25000.0,130,192.30769230769232,3,Sous-cote,-1351213.1328533115,48.8494323986182,2.33803724840351
11508628,75007,7,2020-11-27,2115250.0,105,20145.238095238095,3,Surcote,873441.7524246536,48.8556059533099,2.29479369057639
11496517,75011,11,2020-11-27,4600.0,106,43.39622641509434,1,Sous-cote,-1043825.1104839339,48.8532789142946,2.38030516688742
11486390,75019,19,2020-11-27,1650000.0,80,20625.0,1,Surcote,907283.6240939684,48.8811990155553,2.39294516090016
11495417,75003,3,2020-11-30,1806650.0,106,17043.867924528302,1,Surcote,719768.7313332506,48.8652237504609,2.36058416790448
11482432,75015,15,2020-11-30,2262000.0,102,22176.470588235294,1,Surcote,1195206.1522154624,48.8427676999347,2.30930253172482
11484460,75012,12,2020-12-01,2597450.0,155,16757.74193548387,1,Surcote,1090555.4511767419,48.8450535388968,2.4039965887711
11502244,75016,16,2020-12-01,12628.0,113,111.75221238938053,3,Sous-cote,-1217487.8642695134,48.8703323799916,2.28891069710779
11506716,75017,17,2020-12-02,10000.0,170,58.8235294117647,3,Sous-cote,-1639407.9586648738,48.8793656069311,2.29276812735329
11511602,75016,16,2020-12-02,5000.0,135,37.03703703703704,3,Sous-cote,-1395251.3523800906,48.8692351475227,2.27813167430756
11481867,75011,11,2020-12-02,1614000.0,103,15669.902912621359,1,Surcote,614641.5718326599,48.8620583230749,2.37127608611448
11491089,75002,2,2020-12-02,1313702.0,66,19904.575757575756,1,Surcote,644217.9912086376,48.8658518609276,2.34414985701071
11500178,75003,3,2020-12-03,89000.0,68,1308.8235294117646,1,Sous-cote,-613478.5204204505,48.8614681012669,2.36293948197009
11515597,75008,8,2020-12-03,2027027.0,89,22775.584269662922,3,Surcote,1001233.3528098569,48.8698190499237,2.32014013166031
11481721,75020,20,2020-12-03,125000.0,77,1623.3766233766235,1,Sous-cote,-594112.9972995857,48.8632538024384,2.4035895499199
11516784,75018,18,2020-12-03,20750.0,109,190.36697247706422,1,Sous-cote,-1051668.0739841445,48.8905310137195,2.35897640375725
11485484,75016,16,2020-12-03,70000.0,130,538.4615384615385,3,Sous-cote,-1343316.9729579894,48.8564906517699,2.2670943669357
11496103,75017,17,2020-12-04,1703000.0,87,19574.712643678162,1,Surcote,830248.8539365337,48.881923601517,2.29224532837653
11497431,75003,3,2020-12-07,1573270.0,81,19423.086419753086,1,Surcote,725914.4927116116,48.8626812736309,2.35560997901823
11504794,75019,19,2020-12-07,1294740.0,60,21579.0,1,Surcote,743644.2331966572,48.8796866997291,2.3940141662682
11506680,75004,4,2020-12-08,220000.0,83,2650.602409638554,1,Sous-cote,-624664.9855800315,48.8591602565535,2.3500567053087
11502100,75018,18,2020-12-08,1160000.0,16,72500.0,0,Surcote,1050627.7645607435,48.8971552569026,2.34603596241055
11495276,75009,9,2020-12-08,8100.0,84,96.42857142857143,1,Sous-cote,-877380.956733058,48.8807341038711,2.34003005517745
11498355,75019,19,2020-12-08,190300.0,84,2265.4761904761904,1,Sous-cote,-631387.6796289498,48.8953788766901,2.38256394026147
11491136,75016,16,2020-12-09,9500.0,62,153.2258064516129,2,Sous-cote,-700620.486742652,48.8611824564012,2.28009728226705
11500858,75017,17,2020-12-09,55000.0,54,1018.5185185185185,1,Sous-cote,-501577.1410440302,48.8916281382761,2.31893554627536
11496610,75016,16,2020-12-09,16079.99,85,189.17635294117648,2,Sous-cote,-934727.7881619344,48.8412478278983,2.25793471700594
11502333,75006,6,2020-12-09,5000.0,142,35.2112676056338,3,Sous-cote,-1486185.4983149245,48.8502223761345,2.32952456856339
11513699,75012,12,2020-12-10,17550.0,94,186.70212765957447,1,Sous-cote,-904901.6910600578,48.847285908025,2.39510473557578
11500396,75008,8,2020-12-10,8100.0,142,57.04225352112676,3,Sous-cote,-1545811.8522634583,48.882858701863,2.32588572891129
11490375,75010,10,2020-12-11,129000.0,74,1743.2432432432433,1,Sous-cote,-565595.5119121056,48.8781237594696,2.35347289738596
11508537,75006,6,2020-12-11,2250000.0,113,19911.504424778763,3,Surcote,1036664.384883974,48.8493747865709,2.32949654321908
11499666,75018,18,2020-12-11,2042430.0,127,16082.125984251968,1,Surcote,797553.3778234355,48.8897927200075,2.33795817630846
11500795,75015,15,2020-12-14,1479500.0,94,15739.36170212766,1,Surcote,550325.1687101086,48.8474173997618,2.30879193264888
11505460,75011,11,2020-12-14,110000.0,106,1037.7358490566037,1,Sous-cote,-897777.9285815533,48.8679812729208,2.37962361231201
11486755,75013,13,2020-12-14,209250.0,115,1819.5652173913043,1,Sous-cote,-923990.050061261,48.8365904525779,2.34436476865116
11506803,75015,15,2020-12-14,26000.0,55,472.72727272727275,0,Sous-cote,-518475.4101758334,48.8438275287421,2.29172379059263
11493209,75016,16,2020-12-15,4033.0,110,36.663636363636364,3,Sous-cote,-1156692.5910017295,48.8574135636363,2.2850935398705
11511338,75005,5,2020-12-15,2084800.0,110,18952.727272727272,1,Surcote,955579.1069975344,48.8442402388021,2.35286532776831
11508736,75007,7,2020-12-15,21750.0,159,136.79245283018867,3,Sous-cote,-1778081.0740549865,48.8484599751476,2.30861989715215
11509613,75014,14,2020-12-15,63500.0,77,824.6753246753246,1,Sous-cote,-667698.9983736479,48.8290535989377,2.31568781040458
11516120,75005,5,2020-12-16,1350000.0,75,18000.0,1,Surcote,556115.1729272394,48.844611543533,2.35379260043231
11504493,75006,6,2020-12-16,5000.0,43,116.27906976744185,2,Sous-cote,-526624.2498928008,48.8407458994515,2.33560914252699
11509163,75017,17,2020-12-16,4000.0,104,38.46153846153846,1,Sous-cote,-1072275.8457031322,48.892262882271,2.32553049115151
11488911,75011,11,2020-12-16,50000.0,80,625.0,0,Sous-cote,-697631.9033842429,48.8634024073164,2.38591454132275
11481646,75009,9,2020-12-16,12775.0,140,91.25,3,Sous-cote,-1329704.174192265,48.8810734990597,2.3394527539279
11513146,75006,6,2020-12-16,161070.05,85,1894.9417647058822,3,Sous-cote,-783996.712372262,48.8412289817095,2.3329119879913
11512034,75010,10,2020-12-16,1658200.0,75,22109.333333333332,1,Surcote,954023.45763276,48.8820597573011,2.36848184104675
11499938,75009,9,2020-12-16,4307.0,93,46.31182795698925,1,Sous-cote,-947079.6398780777,48.8810734990597,2.3394527539279
11501437,75001,1,2020-12-16,75000.0,200,375.0,3,Sous-cote,-1914758.2142973728,48.8657248436952,2.32907142332252
11492869,75007,7,2020-12-17,1340000.0,41,32682.926829268294,2,Surcote,702093.343965882,48.8562663994295,2.31529845189656
11488651,75007,7,2020-12-17,887000.0,18,49277.77777777778,2,Surcote,530427.817287545,48.8522512637608,2.30980440735339
11510304,75009,9,2020-12-17,40000.0,86,465.1162790697674,1,Sous-cote,-864643.0176433269,48.8775933993308,2.34868995072517
11506236,75008,8,2020-12-17,15000.0,119,126.05042016806723,2,Sous-cote,-1287185.327480361,48.8657206126963,2.30483901005765
11501367,75010,10,2020-12-17,116064.0,157,739.2611464968153,1,Sous-cote,-1373757.0396882633,48.8794157099736,2.35040145494281
11505338,75016,16,2020-12-17,5000.0,207,24.154589371980677,3,Sous-cote,-2166379.908954531,48.8594976539606,2.27762804365186
11495184,75001,1,2020-12-17,1380000.0,50,27600.0,1,Surcote,829151.2297492323,48.856490050055,2.34192100573355
11483979,75017,17,2020-12-18,284000.0,91,3120.879120879121,1,Sous-cote,-647398.8588351943,48.8836803310469,2.32488797837585
11482164,75015,15,2020-12-18,1700000.0,79,21518.98734177215,1,Surcote,934864.2164883155,48.8376873094427,2.29494146032335
11514759,75007,7,2020-12-18,1550000.0,68,22794.117647058825,2,Surcote,673729.1126284427,48.8529890470451,2.31697647519335
11502529,75015,15,2020-12-18,25010.0,100,250.1,1,Sous-cote,-961651.0140206979,48.8472920991312,2.31032958465326
11512670,75014,14,2020-12-18,1000000.0,17,58823.529411764706,0,Surcote,854702.0622982329,48.8388162525228,2.32313652744353
11515784,75004,4,2020-12-18,151200.0,108,1400.0,3,Sous-cote,-934745.6227348323,48.8578766357515,2.35436925614609
11492164,75006,6,2020-12-19,8555.0,148,57.804054054054056,3,Sous-cote,-1560440.2719969216,48.8429641314305,2.33803286839956
11512282,75004,4,2020-12-21,230958.78,175,1319.764457142857,3,Sous-cote,-1517239.4741800297,48.857599861334,2.35667036059035
11484363,75011,11,2020-12-21,139392.0,71,1963.2676056338028,1,Sous-cote,-512726.2717006579,48.8619833826927,2.38496288152408
11498507,75015,15,2020-12-21,1800000.0,90,20000.0,1,Surcote,909149.2905306462,48.8526032450954,2.2931380306823
11516098,75009,9,2020-12-21,1386817.0,85,16315.494117647058,1,Surcote,512078.6037629978,48.879800021455,2.34450726871453
11505195,75019,19,2020-12-21,1504010.0,95,15831.684210526315,1,Surcote,617578.1672669521,48.8806971916002,2.39466568009833
11514457,75016,16,2020-12-21,195220.0,108,1807.5925925925926,3,Sous-cote,-986990.7119938412,48.8420029644732,2.25968050317939
11481088,75003,3,2020-12-22,1991400.0,70,28448.571428571428,0,Surcote,1280798.6520330957,48.8609998862632,2.36426171759827
11510503,75012,12,2020-12-22,1540000.0,98,15714.285714285714,1,Surcote,579224.1871194043,48.8497874151533,2.37727808710237
11503914,75002,2,2020-12-22,9000.0,110,81.81818181818181,1,Sous-cote,-1102372.9397684676,48.869507912297,2.33447788551834
11505203,75019,19,2020-12-22,112000.0,88,1272.7272727272727,1,Sous-cote,-707364.619547107,48.887058275016,2.36927751763008
11480215,75017,17,2020-12-22,13200.0,63,209.52380952380952,0,Sous-cote,-638890.7727276152,48.881923601517,2.29224532837653
11513612,75001,1,2020-12-22,41319.39,80,516.492375,1,Sous-cote,-796960.2939048006,48.8615692538553,2.34879150436971
11498834,75018,18,2020-12-22,1849547.4,112,16513.81607142857,1,Surcote,809357.0075040229,48.8862346500154,2.33455425898991
11486023,75013,13,2020-12-23,200000.0,81,2469.135802469136,1,Sous-cote,-546514.2417331196,48.8231184320206,2.36711856526587
11504477,75001,1,2020-12-23,1220000.0,52,23461.53846153846,0,Surcote,640704.8112515882,48.8568624498276,2.34283738839473
11488609,75006,6,2020-12-23,80000.0,93,860.2150537634409,2,Sous-cote,-950999.3636007125,48.8439016459386,2.33833932210826
11490050,75013,13,2020-12-23,174000.0,73,2383.5616438356165,1,Sous-cote,-495865.99809204414,48.824868502532,2.35901267991334
11510372,75006,6,2020-12-28,15000.0,192,78.125,3,Sous-cote,-2016207.7939252174,48.848776382672,2.3281041375633
11514852,75017,17,2020-12-28,100000.0,144,694.4444444444445,3,Sous-cote,-1300301.1668313786,48.8821971095058,2.31805725776698
11496006,75010,10,2020-12-28,219480.0,121,1813.8842975206612,1,Sous-cote,-945747.534254614,48.8756855512377,2.37228922667528
11505470,75014,14,2020-12-28,2594300.0,135,19217.037037037036,3,Surcote,1285322.7685009246,48.833304749789,2.33807336009864
11486426,75001,1,2020-12-29,5000.0,58,86.20689655172414,1,Sous-cote,-663144.1957942238,48.8657812468307,2.33563467739299
11508320,75006,6,2020-12-29,2285586.0,115,19874.660869565218,3,Surcote,1032764.733022515,48.8516480309931,2.3291375004939
11506121,75016,16,2020-12-29,86250.0,95,907.8947368421053,3,Sous-cote,-951083.7251259035,48.8693987174739,2.28631761994264
11490104,75009,9,2020-12-30,2220000.0,126,17619.04761904762,1,Surcote,952439.3551024862,48.8817694359953,2.33710426322752
11509041,75015,15,2020-12-30,1410000.0,79,17848.101265822785,1,Surcote,644864.2164883155,48.8382602509557,2.29651268758568
11508954,75014,14,2020-12-30,113210.0,70,1617.2857142857142,1,Sous-cote,-571245.3761388971,48.8314442998577,2.32891767290654
11508754,75004,4,2020-12-30,1650000.0,98,16836.73469387755,1,Surcote,641295.9666417616,48.854539951875,2.3510299572632
11502599,75004,4,2020-12-30,115000.0,120,958.3333333333334,1,Sous-cote,-1104486.7033711958,48.8521930999764,2.35745994191782
11506897,75017,17,2020-12-30,300000.0,98,3061.2244897959185,1,Sous-cote,-678142.481069945,48.877614212396,2.28959267337311
11489489,75003,3,2020-12-30,2380000.0,95,25052.63157894737,1,Surcote,1439157.2482421102,48.8562683199499,2.36596008029828
11498951,75006,6,2020-12-30,1350000.0,60,22500.0,2,Surcote,635174.6414187236,48.8495690622058,2.33056114544344
11513446,75004,4,2020-12-31,1420000.0,70,20285.714285714286,1,Surcote,720212.0012879064,48.8508301576623,2.35873703196692
11356735,75018,18,2021-01-04,76850.0,127,605.1181102362204,1,Sous-cote,-1134266.1943978143,48.8881009345684,2.34205798001855
11336210,75018,18,2021-01-04,70680.0,65,1087.3846153846155,1,Sous-cote,-526088.7152282891,48.8936079469068,2.3336912867384
11361180,75015,15,2021-01-06,1360000.0,85,16000.0,1,Surcote,550814.8705850686,48.855144812825,2.29348961763716
11351459,75018,18,2021-01-07,1083050.0,61,17754.918032786885,0,Surcote,515321.04900487326,48.8868775849159,2.33790816755494
11342956,75018,18,2021-01-07,8000.0,63,126.98412698412699,1,Sous-cote,-569606.6543180202,48.8849571426491,2.36377473732987
11360660,75008,8,2021-01-07,2500000.0,62,40322.58064516129,2,Surcote,1737046.6543386711,48.8664658772466,2.30609788855739
11346110,75016,16,2021-01-08,1990000.0,86,23139.53488372093,2,Surcote,1022724.4372593008,48.8561085938829,2.28203093992373
11373657,75018,18,2021-01-08,850000.0,30,28333.333333333332,1,Surcote,568243.7597502256,48.8909889893643,2.34119832527886
11362108,75012,12,2021-01-08,180000.0,75,2400.0,1,Sous-cote,-526651.6846337535,48.8478848099394,2.38688396570065
11349599,75020,20,2021-01-11,48000.0,63,761.9047619047619,0,Sous-cote,-532826.0916875189,48.8719833746124,2.38959342055611
11345878,75004,4,2021-01-11,1770000.0,73,24246.575342465752,1,Surcote,993934.9738964918,48.8516658550114,2.35464683922445
11371188,75011,11,2021-01-11,8000.0,80,100.0,1,Sous-cote,-757557.8908716885,48.8645780529911,2.37151915395129
11354557,75017,17,2021-01-12,1130000.0,30,37666.666666666664,0,Surcote,807520.069119381,48.8798894026754,2.30525855330055
11356619,75017,17,2021-01-13,1270000.0,72,17638.88888888889,1,Surcote,513753.9656887294,48.8878616356676,2.31725290486056
11339013,75006,6,2021-01-13,1130000.0,48,23541.666666666668,2,Surcote,543583.8437078965,48.8472375309172,2.3285335810317
11356900,75009,9,2021-01-14,1483928.0,90,16488.088888888888,1,Surcote,513750.51546131447,48.8771816653044,2.34108451685085
11362273,75013,13,2021-01-14,122852.0,71,1730.3098591549297,1,Sous-cote,-534738.6913054057,48.8364168573279,2.35334586441532
11345792,75006,6,2021-01-15,1150000.0,45,25555.555555555555,2,Surcote,592326.9350732998,48.8514590981554,2.32960492790401
11350551,75009,9,2021-01-18,1900000.0,90,21111.11111111111,1,Surcote,970469.6973636951,48.8791425820601,2.3395593264302
11356896,75017,17,2021-01-18,1208400.0,51,23694.117647058825,0,Surcote,664394.8386103676,48.8813476417244,2.30700188788217
11332751,75010,10,2021-01-19,777500.0,11,70681.81818181818,0,Surcote,690661.8860015483,48.874345607708,2.37236918662626
11334502,75011,11,2021-01-19,8075.0,62,130.24193548387098,1,Sous-cote,-605347.933630459,48.8559629978696,2.38698083324779
11331544,75006,6,2021-01-20,1586530.0,70,22664.714285714286,2,Surcote,789331.1736949391,48.8530147780441,2.32982671830639
11347902,75019,19,2021-01-21,1562750.0,14,111625.0,0,Surcote,1476857.7043242159,48.8736714543635,2.38259748453629
11356607,75016,16,2021-01-21,5000.0,55,90.9090909090909,2,Sous-cote,-644940.0276803416,48.842254074889,2.26920555415635
11370211,75006,6,2021-01-21,8000.0,129,62.01550387596899,3,Sous-cote,-1385842.4474729977,48.8456464991467,2.32302914047355
11369902,75006,6,2021-01-22,2850000.0,140,20357.14285714286,3,Surcote,1350766.2175205236,48.8486779681211,2.33187073351124
11333385,75006,6,2021-01-22,80000.0,202,396.03960396039605,3,Sous-cote,-2013257.6706978115,48.8489435744844,2.32808084631089
11338073,75020,20,2021-01-22,1000000.0,49,20408.163265306124,0,Surcote,553308.3346843631,48.8683497074512,2.40061180917891
11367456,75010,10,2021-01-23,40560.0,56,724.2857142857143,1,Sous-cote,-488463.71784331626,48.8728550499107,2.37552929974187
11365210,75017,17,2021-01-25,1880000.0,113,16637.16814159292,1,Surcote,730931.7170282179,48.8819087843874,2.2905929145163
11341376,75007,7,2021-01-27,2320000.0,109,21284.403669724772,3,Surcote,1012657.2855292952,48.857364597267,2.32251507687771
11363420,75007,7,2021-01-27,37856.7,50,757.1339999999999,2,Sous-cote,-672842.393302768,48.8601092636151,2.32221201247773
11350268,75020,20,2021-01-28,78057.0,70,1115.1,1,Sous-cote,-560551.9472860848,48.8591000012753,2.40611549562879
11373330,75001,1,2021-01-28,24000.0,48,500.0,1,Sous-cote,-514573.4634641295,48.867018226057,2.32648347480146
11355880,75017,17,2021-01-29,2030000.0,115,17652.17391304348,1,Surcote,861769.6561179489,48.8812873989844,2.31091562154659
11334819,75007,7,2021-01-29,10000.0,203,49.26108374384236,3,Sous-cote,-2238606.7591557223,48.856657349593,2.30085519846701
11365620,75017,17,2021-01-29,1075000.0,55,19545.454545454544,0,Surcote,492670.7167898298,48.8815806023859,2.29888968855518
11374062,75003,3,2021-01-29,50000.0,95,526.3157894736842,1,Sous-cote,-918053.0968327106,48.8619575483782,2.36032471487995
